Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm
240,8.00,32.82590636,34.99441720,32.82592392,34.99441910,32.82592010,34.99441910,0.4000,1.97,0,-1,optical_flow
243,8.10,32.82588538,34.99443043,32.82589722,34.99441147,32.82589722,34.99441528,0.4000,2.49,0,-1,optical_flow
246,8.20,32.82585118,34.99445015,32.82587433,34.99440765,32.82587051,34.99441528,0.4000,5.39,0,-1,optical_flow
249,8.30,32.82583045,34.99445859,32.82584763,34.99441147,32.82584381,34.99442291,1.0000,5.58,0,-1,optical_flow
252,8.40,32.82579570,34.99446770,32.82582092,34.99441910,32.82581329,34.99443054,1.0000,6.10,0,-1,optical_flow
255,8.50,32.82576954,34.99447628,32.82579041,34.99442673,32.82578659,34.99443817,1.0000,5.99,0,-1,optical_flow
258,8.60,32.82572605,34.99448620,32.82576370,34.99443436,32.82575607,34.99444580,1.0000,7.13,0,-1,optical_flow
261,8.70,32.82569881,34.99449294,32.82573318,34.99444199,32.82572556,34.99445343,1.0000,6.84,0,-1,optical_flow
264,8.80,32.82565300,34.99450185,32.82570267,34.99444962,32.82569122,34.99446106,1.0000,8.02,0,-1,optical_flow
267,8.90,32.82562134,34.99449624,32.82566833,34.99446106,32.82565689,34.99446869,1.0000,6.53,0,-1,optical_flow
270,9.00,32.82558245,34.99449462,32.82563019,34.99446869,32.82561874,34.99447250,1.0000,6.05,0,-1,optical_flow
273,9.10,32.82555446,34.99449067,32.82559204,34.99447250,32.82558441,34.99447632,1.0000,4.65,0,-1,optical_flow
276,9.20,32.82551879,34.99448326,32.82555771,34.99447632,32.82555008,34.99447632,1.0000,4.40,0,-1,optical_flow
279,9.30,32.82549254,34.99446202,32.82552338,34.99447632,32.82551575,34.99447250,1.0000,3.78,0,-1,optical_flow
282,9.40,32.82543650,34.99439917,32.82548904,34.99447250,32.82547760,34.99445724,1.0000,10.04,0,-1,optical_flow
285,9.50,32.82540771,34.99438629,32.82545090,34.99445724,32.82544327,34.99444199,1.0000,9.25,0,-1,optical_flow
288,9.60,32.82537223,34.99437282,32.82541275,34.99443817,32.82540512,34.99442673,1.0000,8.56,0,-1,optical_flow
291,9.70,32.82535340,34.99436999,32.82537460,34.99442291,32.82537079,34.99441147,1.0000,6.35,0,-1,optical_flow
294,9.80,32.82532110,34.99435919,32.82534027,34.99440765,32.82533646,34.99439621,1.0000,5.80,0,-1,optical_flow
297,9.90,32.82529889,34.99435660,32.82530594,34.99439240,32.82530594,34.99438477,1.0000,4.06,0,-1,optical_flow
300,10.00,32.82526637,34.99436262,32.82527542,34.99438095,32.82527542,34.99437714,1.0000,2.28,0,-1,optical_flow
303,10.10,32.82524495,34.99437483,32.82524490,34.99437332,32.82524490,34.99437332,1.0000,0.17,0,-1,optical_flow
306,10.20,32.82521929,34.99438116,32.82521439,34.99436951,32.82521439,34.99437332,1.0000,1.41,0,-1,optical_flow
309,10.30,32.82520059,34.99438143,32.82518387,34.99436951,32.82518768,34.99437332,1.0000,2.29,0,-1,optical_flow
312,10.40,32.82517171,34.99438467,32.82515717,34.99436951,32.82516098,34.99437332,1.0000,2.34,0,-1,optical_flow
315,10.50,32.82514898,34.99435314,32.82513046,34.99436951,32.82513428,34.99436569,1.0000,2.75,0,-1,optical_flow
318,10.60,32.82511680,34.99431144,32.82510376,34.99436188,32.82510757,34.99435043,1.0000,5.80,0,-1,optical_flow
321,10.70,32.82509159,34.99429884,32.82507706,34.99434662,32.82508087,34.99433517,1.0000,5.56,0,-1,optical_flow
324,10.80,32.82506546,34.99427741,32.82505035,34.99432755,32.82505417,34.99431610,1.0000,5.83,0,-1,optical_flow
327,10.90,32.82505078,34.99429860,32.82502365,34.99430847,32.82502747,34.99430466,1.0000,3.21,0,-1,optical_flow
330,11.00,32.82502069,34.99432210,32.82500076,34.99429703,32.82500458,34.99430084,1.0000,3.56,0,-1,optical_flow
333,11.10,32.82500147,34.99432498,32.82497787,34.99429321,32.82498169,34.99430084,1.0000,4.41,0,-1,optical_flow
336,11.20,32.82497238,34.99433045,32.82495499,34.99429321,32.82495880,34.99430084,1.0000,4.58,0,-1,optical_flow
339,11.30,32.82495288,34.99432693,32.82493210,34.99429321,32.82493591,34.99430084,1.0000,4.41,0,-1,optical_flow
342,11.40,32.82492036,34.99432968,32.82490921,34.99429703,32.82491302,34.99430466,1.0000,3.84,0,-1,optical_flow
345,11.50,32.82489831,34.99431570,32.82488632,34.99430084,32.82489014,34.99430466,1.0000,2.13,0,-1,optical_flow
348,11.60,32.82486127,34.99430161,32.82486343,34.99430084,32.82486343,34.99430084,1.0000,0.26,0,-1,optical_flow
351,11.70,32.82484015,34.99429621,32.82483673,34.99429703,32.82483673,34.99429703,1.0000,0.39,0,-1,optical_flow
354,11.80,32.82481025,34.99423340,32.82481003,34.99429321,32.82481003,34.99428177,1.0000,6.66,0,-1,optical_flow
357,11.90,32.82479659,34.99419557,32.82478333,34.99427795,32.82478714,34.99426270,1.0000,9.29,0,-1,optical_flow
360,12.00,32.82476475,34.99412101,32.82476044,34.99425507,32.82476044,34.99422836,0.9867,14.93,0,-1,optical_flow
363,12.10,32.82474034,34.99411273,32.82473373,34.99422073,32.82473373,34.99419785,0.9667,12.05,0,-1,optical_flow
366,12.20,32.82472544,34.99414101,32.82470703,34.99418640,32.82471085,34.99417877,0.9600,5.45,0,-1,optical_flow
369,12.30,32.82472903,34.99412079,32.82468414,34.99416733,32.82469177,34.99415970,0.9200,7.20,0,-1,optical_flow
372,12.40,32.82473662,34.99408571,32.82466507,34.99414825,32.82468033,34.99413681,0.9200,10.58,0,-1,optical_flow
375,12.50,32.82475704,34.99408851,32.82465363,34.99412537,32.82467270,34.99411774,0.9133,12.22,0,-1,optical_flow
378,12.60,32.82475157,34.99414089,32.82464981,34.99410629,32.82466888,34.99411392,0.9133,11.96,0,-1,optical_flow
381,12.70,32.82473241,34.99423062,32.82464600,34.99410248,32.82466507,34.99412918,0.9133,17.21,0,-1,optical_flow
384,12.80,32.82470247,34.99432204,32.82464218,34.99411774,32.82465363,34.99415970,0.9067,23.71,0,-1,optical_flow
387,12.90,32.82467691,34.99431939,32.82463455,34.99415207,32.82464218,34.99418259,0.8800,19.21,0,-1,optical_flow
390,13.00,32.82463689,34.99431627,32.82462311,34.99417877,32.82462692,34.99420547,0.8467,15.38,0,-1,optical_flow
393,13.10,32.82460672,34.99431472,32.82460785,34.99420166,32.82460785,34.99422455,0.8267,12.59,0,-1,optical_flow
396,13.20,32.82456068,34.99431711,32.82458878,34.99422073,32.82458496,34.99423599,0.7467,11.18,0,-1,optical_flow
399,13.30,32.82453782,34.99432529,32.82456589,34.99423599,32.82456207,34.99425125,0.7400,10.42,0,-1,optical_flow
402,13.40,32.82450776,34.99432053,32.82454300,34.99425125,32.82453537,34.99426270,0.7133,8.65,0,-1,optical_flow
405,13.50,32.82448598,34.99431334,32.82451630,34.99426270,32.82451248,34.99427032,0.7133,6.57,0,-1,optical_flow
408,13.60,32.82445300,34.99426744,32.82448959,34.99427032,32.82448196,34.99427032,0.7067,4.09,0,-1,optical_flow
411,13.70,32.82442622,34.99426004,32.82445908,34.99427032,32.82445145,34.99426651,0.7067,3.83,0,-1,optical_flow
414,13.80,32.82439771,34.99427395,32.82442856,34.99426651,32.82442474,34.99426651,0.6933,3.53,0,-1,optical_flow
417,13.90,32.82437680,34.99426957,32.82440186,34.99426651,32.82439804,34.99426651,0.6867,2.81,0,-1,optical_flow
420,14.00,32.82434245,34.99424222,32.82437515,34.99426651,32.82436752,34.99426270,0.6800,4.53,0,-1,optical_flow
423,14.10,32.82432074,34.99423595,32.82434464,34.99426270,32.82434082,34.99425888,0.6667,3.99,0,-1,optical_flow
426,14.20,32.82428966,34.99423667,32.82431793,34.99425888,32.82431412,34.99425507,0.6467,4.00,0,-1,optical_flow
429,14.30,32.82427433,34.99424521,32.82429123,34.99425507,32.82428741,34.99425125,0.6267,2.18,0,-1,optical_flow
432,14.40,32.82424928,34.99425466,32.82426453,34.99425125,32.82426071,34.99425125,0.5867,1.74,0,-1,optical_flow
435,14.50,32.82423045,34.99426932,32.82423782,34.99425125,32.82423782,34.99425507,0.5733,2.17,0,-1,optical_flow
