Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm
162,5.40,32.82401276,34.99851990,32.82393265,34.99861145,32.82395554,34.99858475,0.1000,13.54,0,-1,hybrid
165,5.50,32.82395554,34.99858475,32.82387543,34.99867630,32.82389450,34.99865341,0.1000,13.54,0,-1,hybrid
168,5.60,32.82562513,34.99383368,32.82381439,34.99874115,32.82381439,34.99874115,0.4600,582.30,1,157,hybrid
171,5.70,32.82562513,34.99383368,32.82373428,34.99882889,32.82373428,34.99882889,0.4960,594.57,1,157,hybrid
174,5.80,32.82921838,35.00131692,32.82365417,34.99891663,32.82365417,34.99891663,0.5320,674.58,1,347,hybrid
177,5.90,32.82472682,34.99757530,32.82357407,34.99900436,32.82357407,34.99900436,0.5100,204.39,1,120,hybrid
180,6.00,32.82472682,34.99757530,32.82349396,34.99909210,32.82349396,34.99909210,0.5100,217.59,1,120,hybrid
183,6.10,32.82562513,34.99383368,32.82341385,34.99917984,32.82341385,34.99917984,0.5320,644.03,1,157,hybrid
186,6.20,32.82921838,35.00131692,32.82333374,34.99926758,32.82333374,34.99926758,0.4600,693.67,1,347,hybrid
189,6.30,32.82921838,35.00131692,32.82325363,34.99935532,32.82325363,34.99935532,0.5680,698.98,1,347,hybrid
192,6.40,32.82325363,34.99935532,32.82317352,34.99944305,32.82320786,34.99940491,0.1000,13.23,0,-1,hybrid
195,6.50,32.82320786,34.99940491,32.82313156,34.99949265,32.82315445,34.99946594,0.1000,12.94,0,-1,hybrid
198,6.60,32.82562513,34.99383368,32.82307816,34.99955368,32.82307816,34.99955368,0.5680,697.02,1,157,hybrid
201,6.70,32.82472682,34.99757530,32.82300186,34.99964142,32.82300186,34.99964142,0.5333,299.62,1,120,hybrid
204,6.80,32.82562513,34.99383368,32.82292557,34.99972916,32.82292557,34.99972916,0.4960,721.82,1,157,hybrid
207,6.90,32.82562513,34.99383368,32.82284927,34.99981689,32.82284927,34.99981689,0.5680,734.24,1,157,hybrid
210,7.00,32.82562513,34.99383368,32.82277298,34.99990463,32.82277298,34.99990463,0.4960,746.68,1,157,hybrid
213,7.10,32.82277298,34.99990463,32.82269669,34.99999237,32.82272720,34.99995804,0.1000,12.94,0,-1,hybrid
216,7.20,32.82742175,34.99329917,32.82265091,35.00004196,32.82265091,35.00004196,0.5100,919.49,1,244,hybrid
219,7.30,32.82265091,35.00004196,32.82257462,35.00012589,32.82260132,35.00009918,0.1000,12.63,0,-1,hybrid
222,7.40,32.82562513,34.99383368,32.82252884,35.00018311,32.82252884,35.00018311,0.6040,786.38,1,157,hybrid
225,7.50,32.82742175,34.99329917,32.82245636,35.00026703,32.82245636,35.00026703,0.5100,952.46,1,244,hybrid
228,7.60,32.82562513,34.99383368,32.82238388,35.00035095,32.82449722,34.99610901,0.7120,810.27,0,157,hybrid
231,7.70,32.82293020,35.00024789,32.82451630,34.99600220,32.82451630,34.99600220,0.5320,504.53,1,37,hybrid
234,7.80,32.82562513,34.99383368,32.82453537,34.99589539,32.82453537,34.99589539,0.5680,259.60,1,157,hybrid
237,7.90,32.82742175,34.99383368,32.82455444,34.99578857,32.82455444,34.99578857,0.5333,386.32,1,245,hybrid
240,8.00,32.82562513,34.99383368,32.82457352,34.99568176,32.82457352,34.99568176,0.4600,236.70,1,157,hybrid
243,8.10,32.82457352,34.99568176,32.82459259,34.99557495,32.82458878,34.99560165,0.1000,12.08,0,-1,hybrid
246,8.20,32.82458878,34.99560165,32.82460785,34.99549866,32.82460403,34.99552155,0.1000,11.66,0,-1,hybrid
249,8.30,32.82562513,34.99383368,32.82462311,34.99541855,32.82462311,34.99541855,0.6040,208.73,1,157,hybrid
252,8.40,32.82462311,34.99541855,32.82464218,34.99531555,32.82463837,34.99533844,0.1000,11.66,0,-1,hybrid
255,8.50,32.82463837,34.99533844,32.82465744,34.99523544,32.82465363,34.99525833,0.1000,11.66,0,-1,hybrid
258,8.60,32.82465363,34.99525833,32.82467270,34.99515533,32.82466888,34.99517441,0.1000,11.66,0,-1,hybrid
261,8.70,32.82466888,34.99517441,32.82468796,34.99507523,32.82468414,34.99509430,0.1000,11.24,0,-1,hybrid
264,8.80,32.82562513,34.99383368,32.82470322,34.99499512,32.82513428,34.99445343,0.7120,165.07,0,157,hybrid
267,8.90,32.82876922,35.00131692,32.82517624,34.99432373,32.82517624,34.99432373,0.5320,875.22,1,325,hybrid
270,9.00,32.82876922,35.00185144,32.82521820,34.99419403,32.82521820,34.99419403,0.5680,939.62,1,326,hybrid
273,9.10,32.82562513,34.99383368,32.82526016,34.99406433,32.82542038,34.99396515,0.6760,48.06,0,157,hybrid
276,9.20,32.82876922,35.00131692,32.82547379,34.99383163,32.82547379,34.99383163,0.4600,910.44,1,325,hybrid
279,9.30,32.82562513,34.99383368,32.82552719,34.99369812,32.82556534,34.99375153,0.7120,18.62,0,157,hybrid
282,9.40,32.82562513,34.99383368,32.82561874,34.99362183,32.82562256,34.99368286,0.5320,23.59,0,157,hybrid
285,9.50,32.82742175,34.99383368,32.82567596,34.99355698,32.82567596,34.99355698,0.5800,196.77,1,245,hybrid
288,9.60,32.82567596,34.99355698,32.82572937,34.99343109,32.82572174,34.99344635,0.1000,15.22,0,-1,hybrid
291,9.70,32.82562513,34.99383368,32.82577515,34.99332047,32.82577515,34.99332047,0.4600,59.52,1,157,hybrid
294,9.80,32.82562513,34.99383368,32.82582855,34.99319458,32.82582855,34.99319458,0.4600,74.66,1,157,hybrid
297,9.90,32.82562513,34.99383368,32.82588196,34.99306870,32.82588196,34.99306870,0.6400,89.83,1,157,hybrid
300,10.00,32.82562513,34.99383368,32.82593536,34.99294281,32.82593536,34.99294281,0.5680,105.01,1,157,hybrid
303,10.10,32.82593536,34.99294281,32.82598877,34.99281693,32.82597733,34.99284363,0.1000,15.22,0,-1,hybrid
306,10.20,32.82742175,34.99383368,32.82603073,34.99271774,32.82603073,34.99271774,0.5100,198.52,1,245,hybrid
309,10.30,32.82603073,34.99271774,32.82608414,34.99259186,32.82607269,34.99262238,0.1000,15.22,0,-1,hybrid
312,10.40,32.82607269,34.99262238,32.82612610,34.99250031,32.82611465,34.99252701,0.1000,14.83,0,-1,hybrid
315,10.50,32.82562513,34.99383368,32.82616806,34.99240494,32.82616806,34.99240494,0.4600,170.14,1,157,hybrid
318,10.60,32.82616806,34.99240494,32.82622147,34.99228287,32.82621002,34.99230957,0.1000,14.83,0,-1,hybrid
321,10.70,32.82562513,34.99383368,32.82625961,34.99219131,32.82625961,34.99219131,0.5680,196.00,1,157,hybrid
324,10.80,32.82427767,34.99864434,32.82630920,34.99207306,32.82630920,34.99207306,0.5100,765.67,1,100,hybrid
327,10.90,32.82697260,35.00024789,32.82635880,34.99195480,32.82635880,34.99195480,0.5800,925.71,1,235,hybrid
330,11.00,32.82635880,34.99195480,32.82640839,34.99183655,32.82639313,34.99187088,0.1000,14.27,0,-1,hybrid
333,11.10,32.82742175,34.99383368,32.82644272,34.99175262,32.82644272,34.99175262,0.6033,256.02,1,245,hybrid
336,11.20,32.82644272,34.99175262,32.82649231,34.99163437,32.82647705,34.99166489,0.1000,14.27,0,-1,hybrid
339,11.30,32.82647705,34.99166489,32.82652664,34.99154663,32.82651520,34.99157333,0.1000,14.27,0,-1,hybrid
342,11.40,32.82742175,34.99383368,32.82656479,34.99145889,32.82656479,34.99145889,0.5333,281.05,1,245,hybrid
345,11.50,32.82742175,34.99276465,32.82661438,34.99134445,32.82661438,34.99134445,0.5320,181.86,1,243,hybrid
348,11.60,32.82562513,34.99383368,32.82666397,34.99123001,32.82666397,34.99123001,0.4600,312.06,1,157,hybrid
351,11.70,32.82666397,34.99123001,32.82671356,34.99111557,32.82669830,34.99114990,0.1000,13.88,0,-1,hybrid
354,11.80,32.82562513,34.99383368,32.82674789,34.99103546,32.82674789,34.99103546,0.5680,335.64,1,157,hybrid
357,11.90,32.82562513,34.99383368,32.82679749,34.99092102,32.82679749,34.99092102,0.4600,349.52,1,157,hybrid
360,12.00,32.82562513,34.99383368,32.82684708,34.99080658,32.82684708,34.99080658,0.5680,363.40,1,157,hybrid
363,12.10,32.82787091,34.99329917,32.82689667,34.99069214,32.82689667,34.99069214,0.5567,309.82,1,266,hybrid
366,12.20,32.82689667,34.99069214,32.82694626,34.99057770,32.82692719,34.99061584,0.1000,13.88,0,-1,hybrid
369,12.30,32.82427767,34.99917885,32.82697678,34.99050522,32.82697678,34.99050522,0.6500,1011.22,1,101,hybrid
372,12.40,32.82562513,34.99383368,32.82702637,34.99039459,32.82702637,34.99039459,0.4600,413.40,1,157,hybrid
375,12.50,32.82427767,34.99864434,32.82707596,34.99028397,32.82707596,34.99028397,0.5800,981.42,1,100,hybrid
378,12.60,32.82742175,34.99329917,32.82712555,34.99017334,32.82712555,34.99017334,0.5333,349.53,1,244,hybrid
381,12.70,32.82742175,34.99383368,32.82717514,34.99006271,32.82717514,34.99006271,0.5333,420.68,1,245,hybrid
384,12.80,32.82717514,34.99006271,32.82722473,34.98995209,32.82720566,34.98999786,0.1000,13.50,0,-1,hybrid
387,12.90,32.82787091,34.99436820,32.82725143,34.98988724,32.82725143,34.98988724,0.5333,503.56,1,268,hybrid
390,13.00,32.82742175,34.99383368,32.82729721,34.98977661,32.82729721,34.98977661,0.6033,451.85,1,245,hybrid
393,13.10,32.82729721,34.98977661,32.82734299,34.98966599,32.82732773,34.98970413,0.1000,13.33,0,-1,hybrid
396,13.20,32.82732773,34.98970413,32.82737350,34.98959732,32.82736206,34.98962784,0.1000,12.94,0,-1,hybrid
399,13.30,32.82472682,34.99757530,32.82740784,34.98952103,32.82740784,34.98952103,0.5333,944.97,1,120,hybrid
402,13.40,32.82562513,34.99383368,32.82745361,34.98941422,32.82745361,34.98941422,0.6760,532.42,1,157,hybrid
405,13.50,32.82562513,34.99383368,32.82749939,34.98930740,32.82749939,34.98930740,0.6040,545.35,1,157,hybrid
408,13.60,32.82749939,34.98930740,32.82754517,34.98920059,32.82752991,34.98923492,0.1000,12.94,0,-1,hybrid
411,13.70,32.82921838,34.99490272,32.82757568,34.98912811,32.82757568,34.98912811,0.5100,668.33,1,335,hybrid
414,13.80,32.82921838,34.99383368,32.82762146,34.98902130,32.82762146,34.98902130,0.5100,564.44,1,333,hybrid
417,13.90,32.82787091,34.99490272,32.82766724,34.98891449,32.82766724,34.98891449,0.5100,666.99,1,269,hybrid
420,14.00,32.82787091,34.99543723,32.82771301,34.98880768,32.82771301,34.98880768,0.5800,738.21,1,270,hybrid
423,14.10,32.82562513,34.99383368,32.82775879,34.98870087,32.82775879,34.98870087,0.4600,618.79,1,157,hybrid
426,14.20,32.82775879,34.98870087,32.82780457,34.98859406,32.82778549,34.98863602,0.1000,12.94,0,-1,hybrid
429,14.30,32.82778549,34.98863602,32.82783127,34.98853302,32.82781601,34.98856354,0.1000,12.55,0,-1,hybrid
432,14.40,32.82781601,34.98856354,32.82785797,34.98846054,32.82784653,34.98848724,0.1000,12.38,0,-1,hybrid
435,14.50,32.82832007,34.99329917,32.82788849,34.98838806,32.82788849,34.98838806,0.5567,548.81,1,288,hybrid
438,14.60,32.82788849,34.98838806,32.82793045,34.98828888,32.82791901,34.98831177,0.1000,11.99,0,-1,hybrid
441,14.70,32.82791901,34.98831177,32.82796097,34.98821259,32.82795334,34.98823547,0.1000,11.99,0,-1,hybrid
444,14.80,32.82795334,34.98823547,32.82799530,34.98813629,32.82798767,34.98815536,0.1000,11.99,0,-1,hybrid
447,14.90,32.82742175,34.99276465,32.82802963,34.98805618,32.82802963,34.98805618,0.4600,528.50,1,243,hybrid
450,15.00,32.82802963,34.98805618,32.82807159,34.98795700,32.82806396,34.98797989,0.1000,11.99,0,-1,hybrid
453,15.10,32.82742175,34.99276465,32.82810593,34.98788452,32.82810593,34.98788452,0.5320,548.57,1,243,hybrid
456,15.20,32.82810593,34.98788452,32.82814789,34.98778915,32.82814026,34.98781204,0.1000,11.60,0,-1,hybrid
459,15.30,32.82814026,34.98781204,32.82818222,34.98771667,32.82817459,34.98773575,0.1000,11.60,0,-1,hybrid
462,15.40,32.82787091,34.99543723,32.82821655,34.98764038,32.82821655,34.98764038,0.5333,868.80,1,270,hybrid
465,15.50,32.82821655,34.98764038,32.82825851,34.98754501,32.82825089,34.98756409,0.1000,11.60,0,-1,hybrid
468,15.60,32.82427767,34.99864434,32.82828903,34.98747253,32.82828903,34.98747253,0.5100,1321.38,1,100,hybrid
