Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm
147,4.90,32.83333908,34.97105474,32.83336639,34.97100067,32.83336258,34.97101212,0.9667,6.74,0,-1,flow_orb
150,5.00,32.83318709,34.97092924,32.83327866,34.97090912,32.83325958,34.97091293,0.9533,10.44,0,-1,flow_orb
153,5.10,32.83308659,34.97079894,32.83317566,34.97081375,32.83316040,34.97080994,0.9200,10.05,0,-1,flow_orb
156,5.20,32.83296237,34.97070606,32.83307648,34.97071075,32.83305359,34.97071075,0.8800,12.71,0,-1,flow_orb
159,5.30,32.83290239,34.97073375,32.83296585,34.97060776,32.83295441,34.97063065,0.8667,15.70,0,-1,flow_orb
162,5.40,32.83279247,34.97072168,32.83286667,34.97053146,32.83285141,34.97056580,0.8333,22.73,0,-1,flow_orb
165,5.50,32.83271522,34.97064628,32.83276367,34.97046661,32.83275604,34.97050095,0.8200,20.72,0,-1,flow_orb
168,5.60,32.83261338,34.97060074,32.83266830,34.97040558,32.83265686,34.97043991,0.7733,22.57,0,-1,flow_orb
171,5.70,32.83252782,34.97057151,32.83256912,34.97034836,32.83256149,34.97038651,0.7600,25.26,0,-1,flow_orb
174,5.80,32.83239743,34.97048082,32.83246994,34.97029495,32.83245850,34.97032928,0.7533,22.21,0,-1,flow_orb
177,5.90,32.83232856,34.97046344,32.83236694,34.97024155,32.83235931,34.97027969,0.7333,25.07,0,-1,flow_orb
180,6.00,32.83216884,34.97039126,32.83226776,34.97019577,32.83224869,34.97023010,0.7133,24.39,0,-1,flow_orb
183,6.10,32.83207132,34.97032674,32.83215714,34.97014618,32.83214188,34.97017670,0.7000,22.25,0,-1,flow_orb
186,6.20,32.83188973,34.97018335,32.83205032,34.97009659,32.83202362,34.97011185,0.6733,20.32,0,-1,flow_orb
189,6.30,32.83175463,34.97007790,32.83192825,34.97003174,32.83189774,34.97003937,0.6400,20.00,0,-1,flow_orb
192,6.40,32.83158519,34.97002563,32.83180237,34.96995926,32.83176804,34.96997070,0.6067,25.28,0,-1,flow_orb
195,6.50,32.83148262,34.97000135,32.83166885,34.96989059,32.83163834,34.96990967,0.6000,24.12,0,-1,flow_orb
198,6.60,32.83136324,34.96994841,32.83153915,34.96983337,32.83150864,34.96985245,0.5867,23.40,0,-1,flow_orb
201,6.70,32.83130147,34.96987231,32.83140564,34.96977615,32.83138657,34.96979141,0.5800,15.78,0,-1,flow_orb
204,6.80,32.83117660,34.96992162,32.83128357,34.96971512,32.83126831,34.96974945,0.5267,25.89,0,-1,flow_orb
207,6.90,32.83097600,34.96975230,32.83116531,34.96967697,32.83113480,34.96968842,0.4800,22.68,0,-1,flow_orb
210,7.00,32.83064551,34.96953576,32.83102798,34.96961594,32.83102798,34.96961594,0.4400,43.50,1,-1,flow_orb
213,7.10,32.83048692,34.96948936,32.83092117,34.96954346,32.83092117,34.96954346,0.4333,48.71,1,-1,flow_orb
216,7.20,32.83028129,34.96929042,32.83081436,34.96947098,32.83081436,34.96947098,0.4000,62.65,1,-1,flow_orb
219,7.30,32.83017123,34.96927126,32.83070755,34.96939850,32.83070755,34.96939850,0.4000,61.36,1,-1,flow_orb
222,7.40,32.82997193,34.96921309,32.83060074,34.96932602,32.82997193,34.96921309,0.4000,71.12,1,-1,flow_orb
225,7.50,32.82984344,34.96916083,32.82997131,34.96921158,32.82993698,34.96920013,0.4000,15.31,0,-1,flow_orb
228,7.60,32.82970164,34.96913587,32.82993698,34.96920013,32.82984161,34.96917343,1.0000,27.16,0,-1,flow_orb
