Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm
42,1.40,32.83883542,34.99508209,32.83995819,34.99641800,32.83995819,34.99641800,0.3000,194.26,1,41,orb
45,1.50,32.83995831,34.99909093,32.83995819,34.99641800,32.83995819,34.99641800,0.3000,297.55,1,57,orb
48,1.60,32.83771253,34.99374582,32.83995819,34.99641800,32.83995819,34.99641800,0.3000,388.56,1,52,orb
51,1.70,32.83995831,34.99641837,32.83995819,34.99641800,32.83995819,34.99641800,0.3000,0.04,0,56,orb
54,1.80,32.83995831,34.99909093,32.83995819,34.99641800,32.83995819,34.99641800,0.3000,297.55,1,57,orb
57,1.90,32.83883542,34.99508209,32.83995819,34.99641800,32.83995819,34.99641800,0.3000,194.26,1,41,orb
60,2.00,32.83883542,34.99508209,32.83995819,34.99641800,32.83995819,34.99641800,0.3000,194.26,1,41,orb
63,2.10,32.83883542,34.99508209,32.83995819,34.99641800,32.83995819,34.99641800,0.4637,194.26,1,41,orb
66,2.20,32.83883542,34.99508209,32.83995819,34.99641800,32.83995819,34.99641800,0.6159,194.26,1,41,orb
69,2.30,32.83883542,34.99508209,32.83995819,34.99641800,32.83995819,34.99641800,0.6335,194.26,1,41,orb
72,2.40,32.83883542,34.99508209,32.83995819,34.99641800,32.83950043,34.99587250,0.7401,194.26,0,41,orb
75,2.50,32.83883542,34.99508209,32.83948135,34.99584961,32.83948135,34.99584961,0.6202,111.67,1,37,orb
78,2.60,32.83883542,34.99508209,32.83946228,34.99582672,32.83946228,34.99582672,0.6346,108.35,1,37,orb
81,2.70,32.83883542,34.99508209,32.83944321,34.99580383,32.83944321,34.99580383,0.6683,105.04,1,37,orb
84,2.80,32.83883542,34.99508209,32.83942413,34.99578094,32.83942413,34.99578094,0.6127,101.72,1,37,orb
87,2.90,32.83883542,34.99508209,32.83940506,34.99575806,32.83940506,34.99575806,0.5674,98.40,1,37,orb
90,3.00,32.83883542,34.99508209,32.83938599,34.99573517,32.83938599,34.99573517,0.4904,95.09,1,37,orb
93,3.10,32.83883542,34.99508209,32.83936691,34.99571228,32.83936691,34.99571228,0.5488,91.77,1,37,orb
96,3.20,32.83883542,34.99508209,32.83934784,34.99568939,32.83934784,34.99568939,0.5072,88.45,1,37,orb
99,3.30,32.83883542,34.99508209,32.83932877,34.99566650,32.83932877,34.99566650,0.6264,85.14,1,37,orb
102,3.40,32.83883542,34.99508209,32.83930969,34.99564362,32.83930969,34.99564362,0.5180,81.82,1,37,orb
105,3.50,32.83883542,34.99508209,32.83929062,34.99562073,32.83929062,34.99562073,0.4705,78.50,1,37,orb
108,3.60,32.83883542,34.99508209,32.83927155,34.99559784,32.83927155,34.99559784,0.5154,75.19,1,37,orb
111,3.70,32.83883542,34.99508209,32.83925247,34.99557495,32.83925247,34.99557495,0.5004,71.87,1,39,orb
114,3.80,32.83883542,34.99508209,32.83923340,34.99555206,32.83923340,34.99555206,0.4851,68.56,1,39,orb
117,3.90,32.83883542,34.99508209,32.83921432,34.99552917,32.83921432,34.99552917,0.4711,65.24,1,39,orb
120,4.00,32.83883542,34.99508209,32.83919525,34.99550629,32.83919525,34.99550629,0.4857,61.92,1,39,orb
123,4.10,32.83883542,34.99508209,32.83917618,34.99548340,32.83917618,34.99548340,0.5018,58.61,1,39,orb
126,4.20,32.83883542,34.99508209,32.83915710,34.99546051,32.83915710,34.99546051,0.4073,55.29,1,37,orb
129,4.30,32.83883542,34.99508209,32.83913803,34.99543762,32.83913803,34.99543762,0.4109,51.97,1,37,orb
132,4.40,32.83883542,34.99508209,32.83911896,34.99541473,32.83889771,34.99515533,0.5462,48.66,0,38,orb
135,4.50,32.83883542,34.99508209,32.83887100,34.99512482,32.83885574,34.99510574,0.6061,6.19,0,45,orb
138,4.60,32.83883542,34.99508209,32.83882904,34.99507141,32.83883286,34.99507523,0.5343,1.39,0,47,orb
141,4.70,32.83883542,34.99508209,32.83880615,34.99504089,32.83881378,34.99505234,0.5147,5.63,0,47,orb
144,4.80,32.83883542,34.99508209,32.83878708,34.99502182,32.83880234,34.99503708,0.5782,8.60,0,45,orb
147,4.90,32.83883542,34.99508209,32.83877563,34.99500656,32.83879089,34.99502563,0.5333,10.72,0,45,orb
150,5.00,32.83883542,34.99508209,32.83876419,34.99499512,32.83877945,34.99501419,0.5318,12.51,0,43,orb
153,5.10,32.83883542,34.99508209,32.83875656,34.99498749,32.83877563,34.99500656,0.4878,13.71,0,43,orb
156,5.20,32.83883542,34.99508209,32.83875275,34.99497986,32.83877182,34.99500275,0.4576,14.64,0,43,orb
159,5.30,32.83883542,34.99508209,32.83874893,34.99497604,32.83877182,34.99500275,0.5645,15.23,0,43,orb
162,5.40,32.83883542,34.99508209,32.83875275,34.99497986,32.83877182,34.99500275,0.5486,14.64,0,43,orb
