Step,Actual_Lat,Actual_Lng,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Raw_Error_M,Filtered_Error_M,Algorithm
31,40.759197,-73.983920,40.759213,-73.983899,40.759033,-73.984116,40.759033,-73.984116,0.649,31.3,1,2.4,24.6,template
32,40.759235,-73.983869,40.759213,-73.983899,40.759048,-73.984093,40.759167,-73.983955,0.639,28.2,0,3.6,10.5,template
33,40.759273,-73.983819,40.759213,-73.983899,40.759205,-73.983910,40.759209,-73.983910,0.243,1.4,0,9.6,10.5,template
34,40.759311,-73.983769,40.759213,-73.983899,40.759247,-73.983864,40.759235,-73.983879,0.173,5.5,0,15.6,12.6,template
35,40.759349,-73.983718,40.758718,-73.984551,40.759274,-73.983833,40.759274,-73.983833,0.257,101.0,1,99.3,12.9,template
36,40.759388,-73.983668,40.758718,-73.984551,40.759312,-73.983788,40.759312,-73.983788,0.228,107.7,1,105.3,13.1,template
37,40.759426,-73.983618,40.759460,-73.983573,40.759350,-73.983742,40.759422,-73.983635,0.326,22.4,0,5.3,1.5,template
38,40.759464,-73.983568,40.759460,-73.983573,40.759472,-73.983566,40.759464,-73.983574,0.747,1.6,0,0.7,0.5,template
39,40.759502,-73.983517,40.759460,-73.983573,40.759514,-73.983505,40.759499,-73.983528,0.262,9.7,0,6.7,1.0,template
40,40.759540,-73.983467,40.758966,-73.984225,40.759544,-73.983467,40.759544,-73.983467,0.171,106.2,1,90.4,0.5,template
41,40.759578,-73.983417,40.758966,-73.984225,40.759590,-73.983406,40.759590,-73.983406,0.222,114.7,1,96.4,1.6,template
42,40.759616,-73.983366,40.758966,-73.984225,40.759636,-73.983345,40.759636,-73.983345,0.196,123.2,1,102.4,2.8,template
43,40.759654,-73.983316,40.759707,-73.983247,40.759682,-73.983284,40.759701,-73.983261,0.333,5.0,0,8.2,6.9,template
44,40.759692,-73.983266,40.759707,-73.983247,40.759750,-73.983192,40.759720,-73.983231,0.813,7.8,0,2.2,4.2,template
45,40.759731,-73.983215,40.759707,-73.983247,40.759766,-73.983170,40.759739,-73.983200,0.569,10.8,0,3.8,1.6,template
